source	target	weight	correlation
ASV2330	ASV2283	1	1
ASV2330	ASV2347	1	1
ASV2330	ASV2343	1	1
ASV2330	ASV2282	1	1
ASV2330	ASV2352	1	1
ASV2330	ASV2297	1	1
ASV2330	ASV2368	1	1
ASV2330	ASV2294	1	1
ASV2330	ASV2350	1	1
ASV2330	ASV2278	1	1
ASV303	ASV242	1	1
ASV303	ASV245	1	1
ASV303	ASV411	1	1
ASV303	ASV268	1	1
ASV303	ASV250	1	1
ASV303	ASV325	1	1
ASV303	ASV461	1	1
ASV303	ASV251	1	1
ASV303	ASV271	1	1
ASV303	ASV286	1	1
ASV303	ASV296	1	1
ASV303	ASV39	1	1
ASV303	ASV392	1	1
ASV303	ASV231	1	1
ASV303	ASV15	1	1
ASV303	ASV324	1	1
ASV303	ASV432	1	1
ASV303	ASV238	1	1
ASV303	ASV334	1	1
ASV303	ASV236	1	1
ASV303	ASV212	1	1
ASV303	ASV185	1	1
ASV303	ASV292	1	1
ASV303	ASV2	1	1
ASV124	ASV10	0.985610760609162	0.985610760609162
ASV124	ASV452	0.970588235294118	-0.970588235294118
ASV1077	ASV1136	1	1
ASV2354	ASV2345	1	1
ASV2354	ASV2371	1	1
ASV2354	ASV2275	1	1
ASV2354	ASV2285	1	1
ASV2354	ASV2346	1	1
ASV2354	ASV2314	1	1
ASV2354	ASV2357	1	1
ASV2354	ASV2336	1	1
ASV2354	ASV2261	1	1
ASV2354	ASV2361	1	1
ASV2354	ASV2320	1	1
ASV2354	ASV2299	1	1
ASV2354	ASV2293	1	1
ASV2354	ASV2306	1	1
ASV2354	ASV2308	1	1
ASV2354	ASV2257	1	1
ASV2354	ASV2269	1	1
ASV2354	ASV2321	1	1
ASV2354	ASV2273	1	1
ASV2354	ASV2304	1	1
ASV2354	ASV2312	1	1
ASV2354	ASV2309	1	1
ASV2354	ASV2348	1	1
ASV2354	ASV2284	1	1
ASV2354	ASV2351	1	1
ASV2354	ASV1711	1	1
ASV2354	ASV2259	1	1
ASV2354	ASV2301	1	1
ASV2354	ASV2283	1	1
ASV2354	ASV2347	1	1
ASV2354	ASV2343	1	1
ASV2354	ASV2282	1	1
ASV2354	ASV2352	1	1
ASV2354	ASV2297	1	1
ASV2354	ASV2368	1	1
ASV2354	ASV2294	1	1
ASV2354	ASV2350	1	1
ASV2354	ASV2278	1	1
ASV547	ASV162	0.983738753675929	0.983738753675929
ASV968	ASV940	1	1
ASV968	ASV890	1	1
ASV968	ASV911	1	1
ASV1853	ASV1846	1	1
ASV1853	ASV1859	1	1
ASV1853	ASV1880	1	1
ASV1853	ASV1878	1	1
ASV1853	ASV1414	1	1
ASV1853	ASV1844	1	1
ASV1853	ASV1901	1	1
ASV1853	ASV1828	1	1
ASV1853	ASV1817	1	1
ASV1853	ASV1832	1	1
ASV1853	ASV1437	1	1
ASV1853	ASV1845	1	1
ASV1853	ASV1891	1	1
ASV1853	ASV1489	1	1
ASV1853	ASV1819	1	1
ASV1853	ASV1841	1	1
ASV1853	ASV1830	1	1
ASV1853	ASV1452	1	1
ASV1853	ASV1838	1	1
ASV1853	ASV1928	1	1
ASV1853	ASV1842	1	1
ASV1853	ASV1881	1	1
ASV1853	ASV1883	1	1
ASV1853	ASV1851	1	1
ASV1853	ASV1834	1	1
ASV1853	ASV1402	1	1
ASV1853	ASV1410	1	1
ASV1853	ASV1416	1	1
ASV1853	ASV1863	1	1
ASV1853	ASV1855	1	1
ASV2345	ASV2371	1	1
ASV2345	ASV2275	1	1
ASV2345	ASV2285	1	1
ASV2345	ASV2346	1	1
ASV2345	ASV2314	1	1
ASV2345	ASV2357	1	1
ASV2345	ASV2336	1	1
ASV2345	ASV2261	1	1
ASV2345	ASV2361	1	1
ASV2345	ASV2320	1	1
ASV2345	ASV2299	1	1
ASV2345	ASV2293	1	1
ASV2345	ASV2306	1	1
ASV2345	ASV2308	1	1
ASV2345	ASV2257	1	1
ASV2345	ASV2269	1	1
ASV2345	ASV2321	1	1
ASV2345	ASV2273	1	1
ASV2345	ASV2304	1	1
ASV2345	ASV2312	1	1
ASV2345	ASV2309	1	1
ASV2345	ASV2348	1	1
ASV2345	ASV2284	1	1
ASV2345	ASV2351	1	1
ASV2345	ASV1711	1	1
ASV2345	ASV2259	1	1
ASV2345	ASV2301	1	1
ASV2345	ASV2283	1	1
ASV2345	ASV2347	1	1
ASV2345	ASV2343	1	1
ASV2345	ASV2282	1	1
ASV2345	ASV2352	1	1
ASV2345	ASV2297	1	1
ASV2345	ASV2368	1	1
ASV2345	ASV2294	1	1
ASV2345	ASV2350	1	1
ASV2345	ASV2278	1	1
ASV922	ASV861	1	1
ASV922	ASV947	1	1
ASV922	ASV920	1	1
ASV922	ASV973	1	1
ASV922	ASV897	1	1
ASV922	ASV854	1	1
ASV922	ASV951	1	1
ASV922	ASV946	1	1
ASV922	ASV1009	1	1
ASV922	ASV898	1	1
ASV922	ASV900	1	1
ASV922	ASV975	1	1
ASV922	ASV964	1	1
ASV922	ASV868	1	1
ASV922	ASV866	1	1
ASV922	ASV981	1	1
ASV922	ASV841	1	1
ASV922	ASV994	1	1
ASV922	ASV873	1	1
ASV922	ASV959	1	1
ASV922	ASV1038	1	1
ASV922	ASV864	1	1
ASV922	ASV966	1	1
ASV922	ASV1000	1	1
ASV922	ASV1052	1	1
ASV922	ASV914	1	1
ASV922	ASV1060	1	1
ASV922	ASV906	1	1
ASV922	ASV960	1	1
ASV922	ASV997	1	1
ASV922	ASV895	1	1
ASV922	ASV1075	1	1
ASV922	ASV998	1	1
ASV922	ASV1073	1	1
ASV922	ASV993	1	1
ASV922	ASV919	1	1
ASV922	ASV977	1	1
ASV922	ASV943	1	1
ASV922	ASV859	1	1
ASV922	ASV991	1	1
ASV922	ASV976	1	1
ASV922	ASV741	1	1
ASV922	ASV1044	1	1
ASV922	ASV839	1	1
ASV2341	ASV1558	0.979795897113271	0.979795897113271
ASV2341	ASV1718	0.979795897113271	0.979795897113271
ASV2341	ASV2279	0.979795897113271	0.979795897113271
ASV1982	ASV2010	1	1
ASV147	ASV340	1	1
ASV1919	ASV2070	1	1
ASV1919	ASV1975	1	1
ASV1919	ASV1398	1	1
ASV1919	ASV1823	1	1
ASV1919	ASV1404	1	1
ASV1919	ASV1827	1	1
ASV1919	ASV1395	1	1
ASV1919	ASV1856	1	1
ASV925	ASV1089	1	1
ASV925	ASV932	1	1
ASV925	ASV1029	1	1
ASV925	ASV834	1	1
ASV925	ASV1081	1	1
ASV925	ASV842	1	1
ASV925	ASV970	1	1
ASV2267	ASV2262	1	1
ASV2267	ASV2388	1	1
ASV2267	ASV2386	0.979795897113271	0.979795897113271
ASV2267	ASV2399	1	1
ASV2267	ASV2266	1	1
ASV2267	ASV2254	1	1
ASV2371	ASV2275	1	1
ASV2371	ASV2285	1	1
ASV2371	ASV2346	1	1
ASV2371	ASV2314	1	1
ASV2371	ASV2357	1	1
ASV2371	ASV2336	1	1
ASV2371	ASV2261	1	1
ASV2371	ASV2361	1	1
ASV2371	ASV2320	1	1
ASV2371	ASV2299	1	1
ASV2371	ASV2293	1	1
ASV2371	ASV2306	1	1
ASV2371	ASV2308	1	1
ASV2371	ASV2257	1	1
ASV2371	ASV2269	1	1
ASV2371	ASV2321	1	1
ASV2371	ASV2273	1	1
ASV2371	ASV2304	1	1
ASV2371	ASV2312	1	1
ASV2371	ASV2309	1	1
ASV2371	ASV2348	1	1
ASV2371	ASV2284	1	1
ASV2371	ASV2351	1	1
ASV2371	ASV1711	1	1
ASV2371	ASV2259	1	1
ASV2371	ASV2301	1	1
ASV2371	ASV2283	1	1
ASV2371	ASV2347	1	1
ASV2371	ASV2343	1	1
ASV2371	ASV2282	1	1
ASV2371	ASV2352	1	1
ASV2371	ASV2297	1	1
ASV2371	ASV2368	1	1
ASV2371	ASV2294	1	1
ASV2371	ASV2350	1	1
ASV2371	ASV2278	1	1
ASV2275	ASV2285	1	1
ASV2275	ASV2346	1	1
ASV2275	ASV2314	1	1
ASV2275	ASV2357	1	1
ASV2275	ASV2336	1	1
ASV2275	ASV2261	1	1
ASV2275	ASV2361	1	1
ASV2275	ASV2320	1	1
ASV2275	ASV2299	1	1
ASV2275	ASV2293	1	1
ASV2275	ASV2306	1	1
ASV2275	ASV2308	1	1
ASV2275	ASV2257	1	1
ASV2275	ASV2269	1	1
ASV2275	ASV2321	1	1
ASV2275	ASV2273	1	1
ASV2275	ASV2304	1	1
ASV2275	ASV2312	1	1
ASV2275	ASV2309	1	1
ASV2275	ASV2348	1	1
ASV2275	ASV2284	1	1
ASV2275	ASV2351	1	1
ASV2275	ASV1711	1	1
ASV2275	ASV2259	1	1
ASV2275	ASV2301	1	1
ASV2275	ASV2283	1	1
ASV2275	ASV2347	1	1
ASV2275	ASV2343	1	1
ASV2275	ASV2282	1	1
ASV2275	ASV2352	1	1
ASV2275	ASV2297	1	1
ASV2275	ASV2368	1	1
ASV2275	ASV2294	1	1
ASV2275	ASV2350	1	1
ASV2275	ASV2278	1	1
ASV207	ASV86	0.971008312455224	-0.971008312455224
ASV861	ASV947	1	1
ASV861	ASV920	1	1
ASV861	ASV973	1	1
ASV861	ASV897	1	1
ASV861	ASV854	1	1
ASV861	ASV951	1	1
ASV861	ASV946	1	1
ASV861	ASV1009	1	1
ASV861	ASV898	1	1
ASV861	ASV900	1	1
ASV861	ASV975	1	1
ASV861	ASV964	1	1
ASV861	ASV868	1	1
ASV861	ASV866	1	1
ASV861	ASV981	1	1
ASV861	ASV841	1	1
ASV861	ASV994	1	1
ASV861	ASV873	1	1
ASV861	ASV959	1	1
ASV861	ASV1038	1	1
ASV861	ASV864	1	1
ASV861	ASV966	1	1
ASV861	ASV1000	1	1
ASV861	ASV1052	1	1
ASV861	ASV914	1	1
ASV861	ASV1060	1	1
ASV861	ASV906	1	1
ASV861	ASV960	1	1
ASV861	ASV997	1	1
ASV861	ASV895	1	1
ASV861	ASV1075	1	1
ASV861	ASV998	1	1
ASV861	ASV1073	1	1
ASV861	ASV993	1	1
ASV861	ASV919	1	1
ASV861	ASV977	1	1
ASV861	ASV943	1	1
ASV861	ASV859	1	1
ASV861	ASV991	1	1
ASV861	ASV976	1	1
ASV861	ASV741	1	1
ASV861	ASV1044	1	1
ASV861	ASV839	1	1
ASV1507	ASV3261	1	1
ASV234	ASV240	1	1
ASV234	ASV478	1	1
ASV234	ASV370	1	1
ASV234	ASV437	1	1
ASV69	ASV341	1	1
ASV838	ASV1082	0.983738753675929	0.983738753675929
ASV2070	ASV1975	1	1
ASV2070	ASV1398	1	1
ASV2070	ASV1823	1	1
ASV2070	ASV1404	1	1
ASV2070	ASV1827	1	1
ASV2070	ASV1395	1	1
ASV2070	ASV1856	1	1
ASV2285	ASV2346	1	1
ASV2285	ASV2314	1	1
ASV2285	ASV2357	1	1
ASV2285	ASV2336	1	1
ASV2285	ASV2261	1	1
ASV2285	ASV2361	1	1
ASV2285	ASV2320	1	1
ASV2285	ASV2299	1	1
ASV2285	ASV2293	1	1
ASV2285	ASV2306	1	1
ASV2285	ASV2308	1	1
ASV2285	ASV2257	1	1
ASV2285	ASV2269	1	1
ASV2285	ASV2321	1	1
ASV2285	ASV2273	1	1
ASV2285	ASV2304	1	1
ASV2285	ASV2312	1	1
ASV2285	ASV2309	1	1
ASV2285	ASV2348	1	1
ASV2285	ASV2284	1	1
ASV2285	ASV2351	1	1
ASV2285	ASV1711	1	1
ASV2285	ASV2259	1	1
ASV2285	ASV2301	1	1
ASV2285	ASV2283	1	1
ASV2285	ASV2347	1	1
ASV2285	ASV2343	1	1
ASV2285	ASV2282	1	1
ASV2285	ASV2352	1	1
ASV2285	ASV2297	1	1
ASV2285	ASV2368	1	1
ASV2285	ASV2294	1	1
ASV2285	ASV2350	1	1
ASV2285	ASV2278	1	1
ASV242	ASV245	1	1
ASV242	ASV411	1	1
ASV242	ASV268	1	1
ASV242	ASV250	1	1
ASV242	ASV325	1	1
ASV242	ASV461	1	1
ASV242	ASV251	1	1
ASV242	ASV271	1	1
ASV242	ASV286	1	1
ASV242	ASV296	1	1
ASV242	ASV39	1	1
ASV242	ASV392	1	1
ASV242	ASV231	1	1
ASV242	ASV15	1	1
ASV242	ASV324	1	1
ASV242	ASV432	1	1
ASV242	ASV238	1	1
ASV242	ASV334	1	1
ASV242	ASV236	1	1
ASV242	ASV212	1	1
ASV242	ASV185	1	1
ASV242	ASV292	1	1
ASV242	ASV2	1	1
ASV245	ASV411	1	1
ASV245	ASV268	1	1
ASV245	ASV250	1	1
ASV245	ASV325	1	1
ASV245	ASV461	1	1
ASV245	ASV251	1	1
ASV245	ASV271	1	1
ASV245	ASV286	1	1
ASV245	ASV296	1	1
ASV245	ASV39	1	1
ASV245	ASV392	1	1
ASV245	ASV231	1	1
ASV245	ASV15	1	1
ASV245	ASV324	1	1
ASV245	ASV432	1	1
ASV245	ASV238	1	1
ASV245	ASV334	1	1
ASV245	ASV236	1	1
ASV245	ASV212	1	1
ASV245	ASV185	1	1
ASV245	ASV292	1	1
ASV245	ASV2	1	1
ASV411	ASV268	1	1
ASV411	ASV250	1	1
ASV411	ASV325	1	1
ASV411	ASV461	1	1
ASV411	ASV251	1	1
ASV411	ASV271	1	1
ASV411	ASV286	1	1
ASV411	ASV296	1	1
ASV411	ASV39	1	1
ASV411	ASV392	1	1
ASV411	ASV231	1	1
ASV411	ASV15	1	1
ASV411	ASV324	1	1
ASV411	ASV432	1	1
ASV411	ASV238	1	1
ASV411	ASV334	1	1
ASV411	ASV236	1	1
ASV411	ASV212	1	1
ASV411	ASV185	1	1
ASV411	ASV292	1	1
ASV411	ASV2	1	1
ASV2262	ASV2388	1	1
ASV2262	ASV2386	0.979795897113271	0.979795897113271
ASV2262	ASV2399	1	1
ASV2262	ASV2266	1	1
ASV2262	ASV2254	1	1
ASV1089	ASV932	1	1
ASV1089	ASV1029	1	1
ASV1089	ASV834	1	1
ASV1089	ASV1081	1	1
ASV1089	ASV842	1	1
ASV1089	ASV970	1	1
ASV4600	ASV2630	1	1
ASV4600	ASV4609	1	1
ASV4600	ASV1365	1	1
ASV4600	ASV4602	1	1
ASV4600	ASV4613	1	1
ASV4600	ASV2939	1	1
ASV4600	ASV2565	1	1
ASV4600	ASV1646	1	1
ASV4600	ASV4637	1	1
ASV4600	ASV4606	1	1
ASV4600	ASV2579	1	1
ASV4600	ASV4612	1	1
ASV4600	ASV4598	1	1
ASV4600	ASV1389	1	1
ASV4600	ASV4621	1	1
ASV4600	ASV4614	1	1
ASV4600	ASV4605	1	1
ASV4600	ASV4307	1	1
ASV4600	ASV4623	1	1
ASV4600	ASV4601	1	1
ASV4600	ASV4649	1	1
ASV4600	ASV1421	1	1
ASV4600	ASV2550	1	1
ASV4600	ASV4666	1	1
ASV4600	ASV3689	1	1
ASV4600	ASV4597	1	1
ASV4600	ASV4656	1	1
ASV4600	ASV2608	1	1
ASV4600	ASV4594	1	1
ASV4600	ASV2930	1	1
ASV4600	ASV2646	1	1
ASV4600	ASV1572	1	1
ASV4600	ASV4625	1	1
ASV4600	ASV2617	1	1
ASV837	ASV939	0.985184366143778	0.985184366143778
ASV2346	ASV2314	1	1
ASV2346	ASV2357	1	1
ASV2346	ASV2336	1	1
ASV2346	ASV2261	1	1
ASV2346	ASV2361	1	1
ASV2346	ASV2320	1	1
ASV2346	ASV2299	1	1
ASV2346	ASV2293	1	1
ASV2346	ASV2306	1	1
ASV2346	ASV2308	1	1
ASV2346	ASV2257	1	1
ASV2346	ASV2269	1	1
ASV2346	ASV2321	1	1
ASV2346	ASV2273	1	1
ASV2346	ASV2304	1	1
ASV2346	ASV2312	1	1
ASV2346	ASV2309	1	1
ASV2346	ASV2348	1	1
ASV2346	ASV2284	1	1
ASV2346	ASV2351	1	1
ASV2346	ASV1711	1	1
ASV2346	ASV2259	1	1
ASV2346	ASV2301	1	1
ASV2346	ASV2283	1	1
ASV2346	ASV2347	1	1
ASV2346	ASV2343	1	1
ASV2346	ASV2282	1	1
ASV2346	ASV2352	1	1
ASV2346	ASV2297	1	1
ASV2346	ASV2368	1	1
ASV2346	ASV2294	1	1
ASV2346	ASV2350	1	1
ASV2346	ASV2278	1	1
ASV117	ASV174	0.983738753675929	0.983738753675929
ASV1846	ASV1859	1	1
ASV1846	ASV1880	1	1
ASV1846	ASV1878	1	1
ASV1846	ASV1414	1	1
ASV1846	ASV1844	1	1
ASV1846	ASV1901	1	1
ASV1846	ASV1828	1	1
ASV1846	ASV1817	1	1
ASV1846	ASV1832	1	1
ASV1846	ASV1437	1	1
ASV1846	ASV1845	1	1
ASV1846	ASV1891	1	1
ASV1846	ASV1489	1	1
ASV1846	ASV1819	1	1
ASV1846	ASV1841	1	1
ASV1846	ASV1830	1	1
ASV1846	ASV1452	1	1
ASV1846	ASV1838	1	1
ASV1846	ASV1928	1	1
ASV1846	ASV1842	1	1
ASV1846	ASV1881	1	1
ASV1846	ASV1883	1	1
ASV1846	ASV1851	1	1
ASV1846	ASV1834	1	1
ASV1846	ASV1402	1	1
ASV1846	ASV1410	1	1
ASV1846	ASV1416	1	1
ASV1846	ASV1863	1	1
ASV1846	ASV1855	1	1
ASV1859	ASV1880	1	1
ASV1859	ASV1878	1	1
ASV1859	ASV1414	1	1
ASV1859	ASV1844	1	1
ASV1859	ASV1901	1	1
ASV1859	ASV1828	1	1
ASV1859	ASV1817	1	1
ASV1859	ASV1832	1	1
ASV1859	ASV1437	1	1
ASV1859	ASV1845	1	1
ASV1859	ASV1891	1	1
ASV1859	ASV1489	1	1
ASV1859	ASV1819	1	1
ASV1859	ASV1841	1	1
ASV1859	ASV1830	1	1
ASV1859	ASV1452	1	1
ASV1859	ASV1838	1	1
ASV1859	ASV1928	1	1
ASV1859	ASV1842	1	1
ASV1859	ASV1881	1	1
ASV1859	ASV1883	1	1
ASV1859	ASV1851	1	1
ASV1859	ASV1834	1	1
ASV1859	ASV1402	1	1
ASV1859	ASV1410	1	1
ASV1859	ASV1416	1	1
ASV1859	ASV1863	1	1
ASV1859	ASV1855	1	1
ASV240	ASV478	1	1
ASV240	ASV370	1	1
ASV240	ASV437	1	1
ASV83	ASV123	0.970588235294118	-0.970588235294118
ASV962	ASV1001	1	1
ASV2314	ASV2357	1	1
ASV2314	ASV2336	1	1
ASV2314	ASV2261	1	1
ASV2314	ASV2361	1	1
ASV2314	ASV2320	1	1
ASV2314	ASV2299	1	1
ASV2314	ASV2293	1	1
ASV2314	ASV2306	1	1
ASV2314	ASV2308	1	1
ASV2314	ASV2257	1	1
ASV2314	ASV2269	1	1
ASV2314	ASV2321	1	1
ASV2314	ASV2273	1	1
ASV2314	ASV2304	1	1
ASV2314	ASV2312	1	1
ASV2314	ASV2309	1	1
ASV2314	ASV2348	1	1
ASV2314	ASV2284	1	1
ASV2314	ASV2351	1	1
ASV2314	ASV1711	1	1
ASV2314	ASV2259	1	1
ASV2314	ASV2301	1	1
ASV2314	ASV2283	1	1
ASV2314	ASV2347	1	1
ASV2314	ASV2343	1	1
ASV2314	ASV2282	1	1
ASV2314	ASV2352	1	1
ASV2314	ASV2297	1	1
ASV2314	ASV2368	1	1
ASV2314	ASV2294	1	1
ASV2314	ASV2350	1	1
ASV2314	ASV2278	1	1
ASV654	ASV1847	1	1
ASV654	ASV1895	1	1
ASV654	ASV1649	1	1
ASV654	ASV1445	1	1
ASV654	ASV1840	1	1
ASV345	ASV53	0.985610760609162	0.985610760609162
ASV2630	ASV4609	1	1
ASV2630	ASV1365	1	1
ASV2630	ASV4602	1	1
ASV2630	ASV4613	1	1
ASV2630	ASV2939	1	1
ASV2630	ASV2565	1	1
ASV2630	ASV1646	1	1
ASV2630	ASV4637	1	1
ASV2630	ASV4606	1	1
ASV2630	ASV2579	1	1
ASV2630	ASV4612	1	1
ASV2630	ASV4598	1	1
ASV2630	ASV1389	1	1
ASV2630	ASV4621	1	1
ASV2630	ASV4614	1	1
ASV2630	ASV4605	1	1
ASV2630	ASV4307	1	1
ASV2630	ASV4623	1	1
ASV2630	ASV4601	1	1
ASV2630	ASV4649	1	1
ASV2630	ASV1421	1	1
ASV2630	ASV2550	1	1
ASV2630	ASV4666	1	1
ASV2630	ASV3689	1	1
ASV2630	ASV4597	1	1
ASV2630	ASV4656	1	1
ASV2630	ASV2608	1	1
ASV2630	ASV4594	1	1
ASV2630	ASV2930	1	1
ASV2630	ASV2646	1	1
ASV2630	ASV1572	1	1
ASV2630	ASV4625	1	1
ASV2630	ASV2617	1	1
ASV319	ASV131	0.985610760609162	0.985610760609162
ASV301	ASV369	1	1
ASV29	ASV7	1	1
ASV1035	ASV1008	1	1
ASV1035	ASV1201	1	1
ASV1035	ASV844	1	1
ASV1035	ASV850	1	1
ASV198	ASV215	0.979795897113271	0.979795897113271
ASV430	ASV27	0.971008312455224	0.971008312455224
ASV430	ASV54	0.971008312455224	-0.971008312455224
ASV430	ASV3	0.971008312455224	0.971008312455224
ASV2357	ASV2336	1	1
ASV2357	ASV2261	1	1
ASV2357	ASV2361	1	1
ASV2357	ASV2320	1	1
ASV2357	ASV2299	1	1
ASV2357	ASV2293	1	1
ASV2357	ASV2306	1	1
ASV2357	ASV2308	1	1
ASV2357	ASV2257	1	1
ASV2357	ASV2269	1	1
ASV2357	ASV2321	1	1
ASV2357	ASV2273	1	1
ASV2357	ASV2304	1	1
ASV2357	ASV2312	1	1
ASV2357	ASV2309	1	1
ASV2357	ASV2348	1	1
ASV2357	ASV2284	1	1
ASV2357	ASV2351	1	1
ASV2357	ASV1711	1	1
ASV2357	ASV2259	1	1
ASV2357	ASV2301	1	1
ASV2357	ASV2283	1	1
ASV2357	ASV2347	1	1
ASV2357	ASV2343	1	1
ASV2357	ASV2282	1	1
ASV2357	ASV2352	1	1
ASV2357	ASV2297	1	1
ASV2357	ASV2368	1	1
ASV2357	ASV2294	1	1
ASV2357	ASV2350	1	1
ASV2357	ASV2278	1	1
ASV1975	ASV1398	1	1
ASV1975	ASV1823	1	1
ASV1975	ASV1404	1	1
ASV1975	ASV1827	1	1
ASV1975	ASV1395	1	1
ASV1975	ASV1856	1	1
ASV947	ASV920	1	1
ASV947	ASV973	1	1
ASV947	ASV897	1	1
ASV947	ASV854	1	1
ASV947	ASV951	1	1
ASV947	ASV946	1	1
ASV947	ASV1009	1	1
ASV947	ASV898	1	1
ASV947	ASV900	1	1
ASV947	ASV975	1	1
ASV947	ASV964	1	1
ASV947	ASV868	1	1
ASV947	ASV866	1	1
ASV947	ASV981	1	1
ASV947	ASV841	1	1
ASV947	ASV994	1	1
ASV947	ASV873	1	1
ASV947	ASV959	1	1
ASV947	ASV1038	1	1
ASV947	ASV864	1	1
ASV947	ASV966	1	1
ASV947	ASV1000	1	1
ASV947	ASV1052	1	1
ASV947	ASV914	1	1
ASV947	ASV1060	1	1
ASV947	ASV906	1	1
ASV947	ASV960	1	1
ASV947	ASV997	1	1
ASV947	ASV895	1	1
ASV947	ASV1075	1	1
ASV947	ASV998	1	1
ASV947	ASV1073	1	1
ASV947	ASV993	1	1
ASV947	ASV919	1	1
ASV947	ASV977	1	1
ASV947	ASV943	1	1
ASV947	ASV859	1	1
ASV947	ASV991	1	1
ASV947	ASV976	1	1
ASV947	ASV741	1	1
ASV947	ASV1044	1	1
ASV947	ASV839	1	1
ASV211	ASV273	1	1
ASV268	ASV250	1	1
ASV268	ASV325	1	1
ASV268	ASV461	1	1
ASV268	ASV251	1	1
ASV268	ASV271	1	1
ASV268	ASV286	1	1
ASV268	ASV296	1	1
ASV268	ASV39	1	1
ASV268	ASV392	1	1
ASV268	ASV231	1	1
ASV268	ASV15	1	1
ASV268	ASV324	1	1
ASV268	ASV432	1	1
ASV268	ASV238	1	1
ASV268	ASV334	1	1
ASV268	ASV236	1	1
ASV268	ASV212	1	1
ASV268	ASV185	1	1
ASV268	ASV292	1	1
ASV268	ASV2	1	1
ASV4609	ASV1365	1	1
ASV4609	ASV4602	1	1
ASV4609	ASV4613	1	1
ASV4609	ASV2939	1	1
ASV4609	ASV2565	1	1
ASV4609	ASV1646	1	1
ASV4609	ASV4637	1	1
ASV4609	ASV4606	1	1
ASV4609	ASV2579	1	1
ASV4609	ASV4612	1	1
ASV4609	ASV4598	1	1
ASV4609	ASV1389	1	1
ASV4609	ASV4621	1	1
ASV4609	ASV4614	1	1
ASV4609	ASV4605	1	1
ASV4609	ASV4307	1	1
ASV4609	ASV4623	1	1
ASV4609	ASV4601	1	1
ASV4609	ASV4649	1	1
ASV4609	ASV1421	1	1
ASV4609	ASV2550	1	1
ASV4609	ASV4666	1	1
ASV4609	ASV3689	1	1
ASV4609	ASV4597	1	1
ASV4609	ASV4656	1	1
ASV4609	ASV2608	1	1
ASV4609	ASV4594	1	1
ASV4609	ASV2930	1	1
ASV4609	ASV2646	1	1
ASV4609	ASV1572	1	1
ASV4609	ASV4625	1	1
ASV4609	ASV2617	1	1
ASV2336	ASV2261	1	1
ASV2336	ASV2361	1	1
ASV2336	ASV2320	1	1
ASV2336	ASV2299	1	1
ASV2336	ASV2293	1	1
ASV2336	ASV2306	1	1
ASV2336	ASV2308	1	1
ASV2336	ASV2257	1	1
ASV2336	ASV2269	1	1
ASV2336	ASV2321	1	1
ASV2336	ASV2273	1	1
ASV2336	ASV2304	1	1
ASV2336	ASV2312	1	1
ASV2336	ASV2309	1	1
ASV2336	ASV2348	1	1
ASV2336	ASV2284	1	1
ASV2336	ASV2351	1	1
ASV2336	ASV1711	1	1
ASV2336	ASV2259	1	1
ASV2336	ASV2301	1	1
ASV2336	ASV2283	1	1
ASV2336	ASV2347	1	1
ASV2336	ASV2343	1	1
ASV2336	ASV2282	1	1
ASV2336	ASV2352	1	1
ASV2336	ASV2297	1	1
ASV2336	ASV2368	1	1
ASV2336	ASV2294	1	1
ASV2336	ASV2350	1	1
ASV2336	ASV2278	1	1
ASV1365	ASV4602	1	1
ASV1365	ASV4613	1	1
ASV1365	ASV2939	1	1
ASV1365	ASV2565	1	1
ASV1365	ASV1646	1	1
ASV1365	ASV4637	1	1
ASV1365	ASV4606	1	1
ASV1365	ASV2579	1	1
ASV1365	ASV4612	1	1
ASV1365	ASV4598	1	1
ASV1365	ASV1389	1	1
ASV1365	ASV4621	1	1
ASV1365	ASV4614	1	1
ASV1365	ASV4605	1	1
ASV1365	ASV4307	1	1
ASV1365	ASV4623	1	1
ASV1365	ASV4601	1	1
ASV1365	ASV4649	1	1
ASV1365	ASV1421	1	1
ASV1365	ASV2550	1	1
ASV1365	ASV4666	1	1
ASV1365	ASV3689	1	1
ASV1365	ASV4597	1	1
ASV1365	ASV4656	1	1
ASV1365	ASV2608	1	1
ASV1365	ASV4594	1	1
ASV1365	ASV2930	1	1
ASV1365	ASV2646	1	1
ASV1365	ASV1572	1	1
ASV1365	ASV4625	1	1
ASV1365	ASV2617	1	1
ASV3278	ASV3269	1	1
ASV3278	ASV3258	1	1
ASV3278	ASV3266	1	1
ASV3278	ASV3282	1	1
ASV3278	ASV3268	1	1
ASV3278	ASV3283	1	1
ASV3278	ASV3274	1	1
ASV3278	ASV2910	1	1
ASV3278	ASV3298	1	1
ASV3278	ASV3257	1	1
ASV3278	ASV1369	1	1
ASV3278	ASV1387	1	1
ASV3278	ASV2567	1	1
ASV3278	ASV3260	1	1
ASV4602	ASV4613	1	1
ASV4602	ASV2939	1	1
ASV4602	ASV2565	1	1
ASV4602	ASV1646	1	1
ASV4602	ASV4637	1	1
ASV4602	ASV4606	1	1
ASV4602	ASV2579	1	1
ASV4602	ASV4612	1	1
ASV4602	ASV4598	1	1
ASV4602	ASV1389	1	1
ASV4602	ASV4621	1	1
ASV4602	ASV4614	1	1
ASV4602	ASV4605	1	1
ASV4602	ASV4307	1	1
ASV4602	ASV4623	1	1
ASV4602	ASV4601	1	1
ASV4602	ASV4649	1	1
